,Return,Predicted Corn Price
0,0.31228121781152035,0.3268897911307294
1,0.3559886016730649,0.32615514055412914
2,0.33262272155904693,0.3250700181986989
3,0.3790043242761321,0.32592614279882687
4,0.4157111844946845,0.3269478354891071
5,0.34096356191883004,0.32687993433950796
6,0.35214703308993967,0.3258393864380709
7,0.21259662054887501,0.32444300238131396
8,0.3727164950253169,0.3245694647599158
9,0.2843121912712417,0.3246753687011045
10,0.3584039392470524,0.32542730669759384
11,0.38100954184786645,0.32501316736737745
12,0.23116431752102565,0.32634392787109046
13,0.2692084271595566,0.32593390825618973
14,0.3151094212295357,0.3251698755863159
15,0.25934459995944703,0.32501930766394027
16,0.27010408314907997,0.32601716780781304
17,0.3448345440626523,0.32739469028654006
18,0.35321558893535293,0.3272743414110197
19,0.32492860343862745,0.3266877883075136
20,0.3903031176933031,0.32587427323722756
21,0.48706872737275564,0.3262380020686023
22,0.47926253256597984,0.3251337167116252
23,0.31317104371684823,0.32517452926467416
24,0.3518742550341489,0.32512663955637466
25,0.43440976664098,0.3252785992013981
26,0.32703196366501786,0.3259182326484396
27,0.15477328381345118,0.3251636256985881
28,0.15300861300150165,0.32535251800016274
29,0.4057575795762862,0.3256491629487285
30,0.31535215186618715,0.3250429960798357
31,0.35278988961258095,0.3251755519130166
32,0.39282249967637645,0.3246711408183378
33,0.4258388224585795,0.3244416357459829
34,0.20527362190644344,0.32450553953974387
35,0.30124737658545314,0.32546122056652993
36,0.23226717609204967,0.3259352568105616
37,0.37663994262028444,0.32566746621283343
38,0.3471273015745344,0.3260467177078108
39,0.32972180555594927,0.3261001704559479
40,0.28927175836245705,0.32606285927184014
41,0.23347516354623482,0.3257510931793779
42,0.35955122459469674,0.3257176624881127
43,0.31194674078628454,0.3258983229455333
44,0.3654186343918643,0.3267014438462249
45,0.3975806817457332,0.32757845891594956
46,0.30067368090438157,0.3270016296612025
47,0.35896633402530986,0.32661118383755694
48,0.15543305764654508,0.32620854091835677
49,0.3720966975424134,0.3265244293283139
50,0.3537011029121146,0.3266191140178218
51,0.24029522194564534,0.3261978554501266
52,0.2962398045940896,0.32599582353028356
53,0.3051812906020861,0.3257161028186832
54,0.3482322153731462,0.32598317572800806
55,0.29285874509613397,0.32552952720021583
56,0.29254187065091986,0.32640440234259804
57,0.27971873317885826,0.32670759594006565
58,0.32972180555594927,0.3268433928201227
59,0.2886191338541667,0.32704286742396266
60,0.3329138836080661,0.326886574717791
61,0.33737714318536216,0.32694790880936764
62,0.3233536286410218,0.32668751039968125
63,0.5280641310576175,0.3265930033845877
64,0.33703932834284117,0.3273657975356049
65,0.3692914430563282,0.3268989706805516
66,0.3598840493538462,0.3283971425928007
67,0.260829068371585,0.32870802087555423
68,0.3479847151715082,0.32780654085719896
69,0.33881486601975824,0.32732533877076164
70,0.2571299326504659,0.32710417741915454
71,0.32972180555594927,0.3268682021483313
72,0.3635610113644859,0.32689966637846246
73,0.3358266266718533,0.3262671367972997
74,0.2900963968963026,0.32711587748477405
75,0.2897300168731335,0.3268042096279584
76,0.35145680937815177,0.32634847029302166
77,0.3328112810992479,0.3255663275790716
78,0.36985632010843955,0.32493427823230936
79,0.33278069223248263,0.32572746928946505
80,0.31138145604095974,0.326389712666968
81,0.3512099959919526,0.3264253384659949
82,0.3113944082651935,0.32757362062305057
83,0.3634650136175114,0.32783063784971234
84,0.28406453151705,0.3274353858062553
85,0.3051114740588318,0.32676371668468607
86,0.31425232858664176,0.3270356531565009
87,0.34524680828609444,0.3279006848221225
88,0.33590959634367207,0.32830460117566007
89,0.3235428544693515,0.327784096566524
90,0.32662791016208786,0.328450507175604
91,0.28947237471268555,0.32967760272045155
92,0.3672241098387674,0.3293068453171473
93,0.3761967241872352,0.32905157016839653
94,0.30213329255413124,0.3294115241084141
95,0.32355166895021725,0.3288455972073933
96,0.311184952296156,0.3280794462428321
97,0.33592735184091116,0.3276897646537975
98,0.27395190319840534,0.3271641163804609
99,0.41446939302815294,0.3288040819276794
100,0.3481926913664184,0.33022591219266306
101,0.30826407322120175,0.3309953438025785
102,0.3235604583186015,0.32989576826829786
103,0.30812632743588586,0.3301760210713719
104,0.32972180555594927,0.33210885326773915
105,0.29251521836783445,0.33304640911666955
106,0.36099632298630635,0.3331509961660388
107,0.35766681047021004,0.33112883882857597
108,0.30195619083015385,0.33087880588310903
109,0.32661680500992013,0.33158015222056497
110,0.3266145744060798,0.33262305615510435
111,0.3359407354777587,0.3327021895631068
112,0.24588679081316692,0.33208890988235684
113,0.355052790976848,0.33353784843909867
114,0.31398211938193726,0.3327892063032561
115,0.26969255102581857,0.3323034231976627
116,0.3393335072462119,0.3316904711124185
117,0.3073442295586634,0.33193308665421956
118,0.4132707727001375,0.3327032893390391
119,0.3549420140726744,0.3324578314263616
120,0.32972180555594927,0.33110468545311283
121,0.3328560561071218,0.3327703265148736
122,0.28086290196025987,0.33055029039220196
123,0.33352312305466175,0.3294287989921108
124,0.40631439402877534,0.33036340220554583
125,0.39502995983621,0.3315530735939574
126,0.40079856263651775,0.33132326533478734
127,0.2664252334493393,0.33026811536914996
128,0.33278069223248263,0.330845127489003
129,0.31749490587928925,0.333534220225953
130,0.3143948538882727,0.33426854705753817
131,0.34510326274164754,0.3350770786467582
132,0.28374095055291965,0.3330445733329299
133,0.31423016601218695,0.33310992774714443
134,0.3452691303604724,0.3340567371740544
135,0.323525149738444,0.33341233419186
136,0.3173107129860259,0.3346568615919665
137,0.3234984015838364,0.33253357242928605
138,0.3359541769689437,0.33180331232239874
139,0.3515037194583444,0.3321677891452532
140,0.3544906860748803,0.33307797953964746
141,0.3389572484611843,0.3335383133639955
142,0.33893757067090347,0.3378836124801958
143,0.3419833668900913,0.33894292037405066
144,0.3083247311217945,0.33883126894759374
145,0.31436219703102564,0.33793605690756273
146,0.36055049950191104,0.3399666336520544
147,0.3266607540622346,0.33793158407637824
148,0.30521605053828144,0.3376862014449912
149,0.33280247917462363,0.3381589821867029
150,0.28046611006136274,0.33439111783055286
151,0.3515194011818158,0.33372235876832035
152,0.32972180555594927,0.3330163988307209
153,0.3266234776471961,0.33169054178403284
154,0.2987163162325202,0.33381390381477555
155,0.3547052900938175,0.3382799431423345
156,0.3887168159304995,0.3384077923131072
157,0.31134248929269875,0.33642904177608296
158,0.34202697130450754,0.334303224669626
159,0.3235866768174835,0.33239229066560533
160,0.32050604044099557,0.33254876405262407
161,0.3943699058925935,0.33469913181348293
162,0.31455607708253297,0.3342388272800849
163,0.344940896902249,0.3323548131373151
164,0.357020116808099,0.33416140549719076
165,0.36287715284988836,0.3354072915107448
166,0.32972180555594927,0.3342359628958689
167,0.3327129990280228,0.3335526468366765
168,0.32673267925282684,0.3365051729067403
169,0.29681867736313966,0.33701268320350497
170,0.38699013270002525,0.33787789811582264
171,0.3505449557102334,0.33750003612537344
172,0.33564277168958145,0.33677158979451033
173,0.285375266656923,0.3356862111627567
174,0.3894630453434955,0.33642807310733003
175,0.326775439234002,0.33577383363287083
176,0.3356185550591783,0.3337601247841409
177,0.3356105268093443,0.3320494920072101
178,0.32678144813880516,0.3326928277570781
179,0.30618294427367226,0.33266444649583415
180,0.3326802636685479,0.33308899200590686
181,0.341547549262356,0.3351091475230834
182,0.3432843294133757,0.33395177752382654
183,0.3779240062043201,0.33271330353661815
184,0.37332327491702133,0.3313737141834041
185,0.38439915050055995,0.3306381051334451
186,0.3950839031211408,0.3316784676060753
187,0.31852370649933226,0.332549601863206
188,0.3521761378628583,0.332426458438533
189,0.34089098763630626,0.3337837908181328
190,0.31858139149125314,0.3341463996089146
191,0.3995291935581823,0.3348965607337041
192,0.2967464630353517,0.3344672284751575
193,0.33249086174072495,0.33370853480265344
194,0.3407909437789003,0.33358797842469806
195,0.2965991577401099,0.333465617643858
196,0.30746963444022757,0.33181864086990065
197,0.28498731805116984,0.3319048495314114
198,0.24214294299607336,0.332070348107641
199,0.3239547845417916,0.3325711643494574
200,0.33549652619762943,0.33360483049542167
201,0.34125584758426464,0.3327563930318511
202,0.34410101353672823,0.33217240172592744
203,0.2924597413491645,0.33337564277007353
204,0.32972180555594927,0.3324270933565141
205,0.32393936469950707,0.3320428753681821
206,0.49474198517793566,0.3321622458993989
207,0.3241444157937077,0.3343718950890281
208,0.34368328315639546,0.3333348579537935
209,0.24622246654787266,0.3328281241794869
210,0.42621723591095256,0.33349502274389714
211,0.31861714378285955,0.33246270977418846
212,0.3547716072583727,0.3338223230854071
213,0.31311809822152176,0.33354939906410386
214,0.304720269367404,0.3313963740970837
215,0.3492805008559035,0.32864573528388363
216,0.30190659166129713,0.3280999692503381
217,0.2877289340936354,0.3339755476288666
218,0.30427906578760594,0.3339841862582493
219,0.36100249153017766,0.33247978147650675
220,0.3184286834655618,0.3324551954223021
221,0.26744703675123477,0.3313497411135521
222,0.35269798489522347,0.3292470636070592
223,0.36114711821566,0.3290440371867693
224,0.41027101709795755,0.32986927597589333
225,0.34475749186169063,0.32955539181379
226,0.38743641154829056,0.3288071103177955
227,0.37572361916597014,0.32857636612045776
228,0.4017915056514443,0.3267434824145696
229,0.3217268596028653,0.32664636434429745
230,0.36176081119016,0.3273180973392518
231,0.3111698078081989,0.327860035503304
232,0.27116436141219297,0.32680614508567457
233,0.3567041247113972,0.32682007302771054
234,0.3243587977932482,0.3264754464922398
235,0.3216673069328236,0.32635242479247767
236,0.27054528395544947,0.32714935068763606
237,0.32972180555594927,0.3275626850597322
238,0.3924463405460017,0.32649487362783985
239,0.2974637638359866,0.3267550655783689
240,0.28638789687098104,0.3263705572536636
241,0.4090593811776651,0.32654988134640633
242,0.3324083060283826,0.32794872327219293
243,0.35120046855095144,0.3271676222932714
244,0.3697952993232589,0.3263881934450405
245,0.28472210058011616,0.32593059385606965
246,0.3484458997577593,0.32531101285909225
247,0.26580162190149104,0.32462882868360815
248,0.2594362369459007,0.32518711577981674
249,0.335217695976049,0.3255537318325796
250,0.3022772258565944,0.32515615055438485
251,0.2109565260498254,0.3262519801451349
252,0.3638013781937822,0.3259885248704882
253,0.26773102592493725,0.3258882843280434
254,0.30685192711249465,0.32587596492670484
255,0.3469653899836633,0.3253028654510903
256,0.20949602001923753,0.3263652814171652
257,0.45044059125053937,0.3268000369177026
258,0.3125353190899158,0.3260163788465152
259,0.18017804255584605,0.325749415316137
260,0.3088699733766597,0.32553671548644614
261,0.26686327201063076,0.32429665865732427
262,0.3023851539790074,0.32484756946387383
263,0.3358352553942788,0.32598290501050586
264,0.3632983216934246,0.32678375684448424
265,0.3327507031474187,0.32785079808622053
266,0.24799879958205429,0.3263054410690308
267,0.3759978300989421,0.32680334120542753
268,0.35353060790797725,0.3263193972775919
269,0.2611149792013906,0.325363835265571
270,0.41732524843254437,0.3248598606105201
271,0.20092527165245266,0.32460413587192727
272,0.39516170539239437,0.32439124532602276
273,0.42795353326339336,0.32491828905163195
274,0.25468249673189713,0.32490272095073913
275,0.2533576501778,0.32430769810452337
276,0.23332839176790454,0.32446476439519517
277,0.40286968238993626,0.32467360082404056
278,0.27342767418130665,0.3248341601227974
279,0.33605919128579304,0.32484201493413206
280,0.38667482947045634,0.32510082243472227
281,0.3422135478248834,0.3253206668994691
282,0.3795448812722153,0.3255254350036105
283,0.3789775010505358,0.32556372703595077
284,0.3540723517100285,0.3262559563320008
285,0.2661594675762535,0.3257947919449752
286,0.41880753500050355,0.3254301803479178
287,0.35681115269969765,0.3254672590796802
288,0.33570419250009637,0.3261475583135621
289,0.39245010733287256,0.3269173275716281
290,0.3886090180898958,0.32680836091907817
291,0.24548224406640395,0.3267088667581067
292,0.3504593811205577,0.3257798273701246
293,0.3651023025753226,0.32519908264735686
294,0.34434406979062954,0.3249189473174209
295,0.32680720598679924,0.32545573869649086
296,0.3355549353747193,0.32556591009804703
297,0.30642071054925096,0.3250896764003204
298,0.19501481504244558,0.32465988689673736
299,0.31460906704924624,0.32490729558631215
300,0.399484156533665,0.3249674338813165
301,0.3207668039811703,0.32533292267557595
302,0.37458970763705257,0.32595321317368475
303,0.31787987328868483,0.3257149681044776
304,0.30300430943682416,0.3263225078419708
305,0.30283824765155315,0.3268928363274864
306,0.2425552266414716,0.3267035519560707
307,0.2591678250635924,0.32652998041161807
308,0.3515508324660639,0.3262937735786703
309,0.308002393558583,0.3242285161367162
310,0.2960427354660588,0.3244677569401197
311,0.37120815059312623,0.3259194766525548
312,0.36645574536831227,0.32599302216026765
313,0.47665489876565154,0.3257683748718849
314,0.4019687902377311,0.32482493391436
315,0.294485424614048,0.324905853735104
316,0.3415637378232137,0.3257774289713205
317,0.33857900506574756,0.3269742361600378
318,0.33266817187789605,0.3278488068038484
319,0.3238330843025547,0.32688479274025073
320,0.16166444471392616,0.3260848418464462
321,0.3051812906020861,0.3257609552825969
322,0.3451471470702802,0.32510479179098806
323,0.28361023028283205,0.3246533432762077
324,0.27068441370842866,0.32463066549496206
325,0.3612241053419537,0.32527113585033796
326,0.41416300261791267,0.3254691858584513
327,0.3880055285713745,0.3248688001375713
328,0.3690699195433806,0.3268853575005068
329,0.3687151861995268,0.32768804919776906
330,0.32080373182271504,0.32748119534676107
331,0.3505736377352393,0.3281782280993505
332,0.22892740126463712,0.32850695987236594
333,0.44506222583910576,0.3281215195413326
334,0.35041685704216124,0.32712985178322157
335,0.2973558712928188,0.3266732134375797
336,0.3623317598854912,0.32562761300564386
337,0.3385488785368032,0.32944471474934256
338,0.30916725000650686,0.3282785502644333
339,0.3061187181855896,0.3270817002525041
340,0.3089557833856275,0.32791590059310743
341,0.4072248446848796,0.3291450577115621
342,0.3824332366264507,0.33115863824578357
343,0.38179858394466626,0.3314910339509389
344,0.29541698789076687,0.3311304064473027
345,0.31819544776616043,0.3298790178704862
346,0.28927175836245705,0.3300445681790802
347,0.28597333191517005,0.32955093898347027
348,0.35918546877542024,0.3298664676139127
349,0.3385011000632943,0.32904266475952376
350,0.3063577771393746,0.33020340983009094
351,0.24456721827968772,0.3305710907327493
352,0.41059588833759525,0.3308329016737954
353,0.3179603758873743,0.3298305782742783
354,0.30613480754303357,0.3290838286350214
355,0.31193455773983536,0.3291960695605195
356,0.3713967681496575,0.3304672132784742
357,0.3827925510850088,0.33133406464934356
358,0.36176081119016,0.33125631073221445
359,0.3210481442712865,0.3312167533300626
360,0.31813368563466776,0.3317963677692208
361,0.34424586788173217,0.3330996418201785
362,0.28629544249753175,0.3338629422299922
363,0.347268522637566,0.33329095728202357
364,0.2743817049150407,0.3342456148889203
365,0.3356225773985393,0.3340973277568726
366,0.3356145381998438,0.3335927614138739
367,0.2973558712928188,0.3330081560927556
368,0.30007639252909263,0.33388280877056087
369,0.3177818034562432,0.33345435476419133
370,0.33570833256026544,0.3332509831265265
371,0.2609719005841298,0.3335411136591821
372,0.3649557120328966,0.334809499249088
373,0.4104665271946877,0.3353984165106796
374,0.35870676483799235,0.3345154301229407
375,0.417273034781888,0.33339971490803505
376,0.40459325014721315,0.3327679475967093
377,0.36085918995830724,0.3343801928049133
378,0.3072382928301877,0.3342467903253688
379,0.3607981761417117,0.33495103848665203
380,0.31289197769362104,0.33466405825553985
381,0.33816959024465704,0.3342490771766394
382,0.3353426837373892,0.3331099595262335
383,0.3184946394024943,0.3328448033695876
384,0.33534999782741187,0.332806827372248
385,0.2959965364673065,0.33199407180643636
386,0.25607615409813794,0.33172405604535504
387,0.36718246837276425,0.3328103770549386
388,0.2697280268419555,0.3326770219179231
389,0.3442069554575512,0.33284626767926057
390,0.34127124683930954,0.33256681979385727
391,0.3239624636643137,0.3332697297762135
392,0.338372337077186,0.33464847278872084
393,0.3757658855093055,0.3339270715576535
394,0.3667385632175947,0.3326852875187271
395,0.3212519639881583,0.3318741488849433
396,0.3042624256700335,0.3309641847737658
397,0.3524863621907829,0.33234716266896763
398,0.26461636544192946,0.33553602984662784
399,0.3527132514595689,0.3348946359970919
400,0.33258054036138146,0.3350895437695465
401,0.24687325399852966,0.33480114620628476
402,0.36176081119016,0.3341455967610351
403,0.3991110958332487,0.3346072411501038
404,0.34964079261142883,0.3344020509462064
405,0.29856402993918335,0.33654506315162874
406,0.3268687278774412,0.33485219557206247
407,0.30973707926926386,0.3347307376224127
408,0.36700857935438336,0.3363215199319158
409,0.32403440810608913,0.334471161242278
410,0.30124737658545314,0.3351983425422923
411,0.3755828076566076,0.33895457237121607
412,0.27583324853840896,0.34005626452436727
413,0.3498259624778142,0.33743140573380437
414,0.3411567447776761,0.3313987687693109
415,0.3468289872063845,0.3331381969147095
416,0.32120191239649054,0.33474780763565143
417,0.28988383144499064,0.33445169312446976
418,0.30387360379926576,0.33515915813477776
419,0.31238607104445276,0.3353691925357496
420,0.3935419576240944,0.33485173393109
421,0.33543927516681266,0.33424857358650967
422,0.2840424311863824,0.3332075854529572
423,0.32972180555594927,0.3334517076796455
424,0.272013122959306,0.33613554009751323
425,0.34141961694369405,0.33567400460366287
426,0.38513653883426907,0.33448080950956305
427,0.32684213461013173,0.33451065292348076
428,0.2968716858550505,0.3353897352416224
429,0.3035890237047366,0.33629957700159946
430,0.3250477374639668,0.3353541476837562
431,0.32094844701514136,0.33523344833367685
432,0.3766081552645498,0.3352485855722156
433,0.3500146073819066,0.33762237048535226
434,0.34126354207527765,0.3378765006650944
435,0.292310990593848,0.3368282778261436
436,0.24553878068485296,0.33536783109198326
437,0.31787987328868483,0.33495638140252026
438,0.30300430943682416,0.333071024155997
439,0.37452773539660944,0.33259539951659733
440,0.33859111333575453,0.3320070953638781
441,0.37397759437537303,0.330592113576415
442,0.36476784818081054,0.330669059020826
443,0.30944259569370614,0.3327191216622777
444,0.3268111287318456,0.3325045023897435
445,0.33263444243178625,0.33183190099020815
446,0.3850246652139233,0.331530067516562
447,0.3527132514595689,0.3312895166624875
448,0.3468742143885395,0.33145018987553343
449,0.30124737658545314,0.3318286826530381
450,0.28959342871787286,0.330824663295871
451,0.3326149599108785,0.32924567521092185
452,0.12733637558049016,0.3298712960308188
453,0.3934178651442982,0.33280664545229255
454,0.32673267925282684,0.3312928460204357
455,0.344677772916317,0.3306170763672686
456,0.35953066675938344,0.3304724123426378
457,0.29715649182097215,0.330287493125266
458,0.2998923865172018,0.3275260636758619
459,0.32972180555594927,0.32746428870219
460,0.3507474030034001,0.32869950494252376
461,0.308797921434091,0.3309796598492348
462,0.34173643266877807,0.32999739445597354
463,0.35068916035119074,0.33081244582434444
464,0.28500851375079705,0.3287914707951405
465,0.32068573502540965,0.32720822525117854
466,0.33274013476782516,0.3278921450505752
467,0.2844784398591043,0.3274851476144517
468,0.28704828853786835,0.3273530705580779
469,0.27430914812453905,0.3282461172556492
470,0.3634008756458397,0.3287506191483782
471,0.4015104488857155,0.32903619548049484
472,0.36137751555625286,0.33070628856029965
473,0.36356487983213015,0.33009486405710114
474,0.4238666446543948,0.3304429001085335
475,0.3531967893313542,0.3290317175357783
476,0.3326403384578508,0.32937698311698993
477,0.2538911179119319,0.32767790363590993
478,0.35643930167507487,0.3283170512657739
479,0.30316833226429507,0.32913743087944486
480,0.19910293564022627,0.3284567033006967
481,0.3113554965936632,0.32927881256524827
482,0.38812980090189686,0.33010678715916786
483,0.47834594459543117,0.32850456531104905
484,0.3385189562555119,0.32754098491096756
485,0.440926202648979,0.3263578988098535
486,0.37822412609058814,0.32627665430659986
487,0.39461489915948633,0.3283913736219077
488,0.38809621492162094,0.3305884534978256
489,0.3324645232227964,0.32993905306050925
490,0.2776431937360828,0.32714928844579544
491,0.4906361186514382,0.3271593270841737
492,0.5009135239725075,0.3274744778757342
493,0.31428361723726395,0.32807440400381754
494,0.5104791806265679,0.32727581047726906
495,0.23801129945687757,0.3266964646036446
496,0.30186587852620583,0.3271598448729215
497,0.3399168927937068,0.3268419526946129
498,0.22292512010858148,0.326029605959832
499,0.38968630977187624,0.3258881379281211
500,0.28086327437179376,0.3257169719250057
501,0.32972180555594927,0.32680233144055876
502,0.45456411253711754,0.3269826484418179
503,0.3524730573651638,0.32698056835673484
504,0.4504268965499501,0.32798265329678944
505,0.4373641661143257,0.3278406296526928
506,0.3464308896201481,0.3270852936483727
507,0.2821652826244657,0.32747418275798323
508,0.245572666244308,0.32687036008694614
509,0.41799253536448766,0.32792897432005813
510,0.2552311174564109,0.3273595908195561
511,0.3737324238098388,0.3268408349887588
512,0.34763281094407394,0.32662939046986794
513,0.3022429660156836,0.3255847141542008
514,0.3074041134652658,0.3250162010295795
515,0.13854983823580053,0.32460187267545676
516,0.24451248834192674,0.3242457626124396
517,0.3661560538403398,0.32435970770690786
518,0.5335976976137362,0.32500035207503936
519,0.337115422240766,0.32550891242121976
520,0.26083247603529314,0.32544470759545197
521,0.35472334174449405,0.32479785443136583
522,0.4216958475920872,0.3246901947280541
523,0.42708288064021266,0.3253572745717854
524,0.203558302356844,0.3245244791280801
525,0.27332661706716077,0.32493162307535906
526,0.33717487694127657,0.32520764505836125
527,0.21563796095248253,0.32474864447084056
528,0.3934035747052191,0.32407882348568295
529,0.24437123337891797,0.3256866359096766
530,0.3630127794387428,0.3265833098402198
531,0.3144741001718658,0.3261829049632682
532,0.27361576384981423,0.32584609237184564
533,0.2883811531247101,0.3253858602261029
534,0.35580905381058386,0.3249300458988117
535,0.27008085082320177,0.32538221210159624
536,0.21403080648773803,0.3256624476268923
537,0.24867372759308143,0.3256421366026527
538,0.40405800895295474,0.325666003852584
539,0.3919753177550873,0.3247333321681093
540,0.31638045527643516,0.3247891619386254
541,0.3564870639756179,0.3253112198542029
542,0.3776029763377028,0.32516931574601676
543,0.32182898482489347,0.3254171610166624
544,0.0661468049088818,0.3256974847560184
545,0.11359885710194867,0.32558207061745253
546,0.24699814346761909,0.32510374545018833
547,0.35080597012720843,0.3255943564645732
548,0.45261570450629807,0.32573148015272724
549,0.2597714158963526,0.3249774568076237
550,0.2645465680671797,0.32461365775748663
551,0.3658158174665335,0.32537746362345304
552,0.33867063126757285,0.32586598451951004
553,0.288046842962242,0.32629949172035383
554,0.31469308505345284,0.32691711779440624
555,0.3339445196876543,0.32679590605604253
556,0.4165043427621702,0.3262857108934442
557,0.33681143663468466,0.3259552810092549
558,0.33856934222706286,0.3257350788165494
559,0.2543769474504575,0.3252117201562458
560,0.2997684415627475,0.32533062413180874
561,0.3327380299357386,0.32621023314092046
562,0.2905382132994767,0.32587693508345555
563,0.3145134168055329,0.3269384136096837
564,0.418241711736566,0.325386150857848
565,0.3117746447235079,0.32487580169489044
566,0.4168278521239584,0.32497050975891867
567,0.3473879693161334,0.32525385135346724
568,0.39130186045288884,0.3251005830436162
569,0.26033251527864887,0.32485912386703697
570,0.36792048414836676,0.3252651191664788
571,0.3471976268109731,0.32526642716962334
572,0.3065144775311692,0.3251060208572703
573,0.3588874546498024,0.3265745097340035
574,0.3471039854378716,0.32633277193635546
575,0.3239509372962851,0.3260505860674011
576,0.30949678195920316,0.3265472122926374
577,0.31811035384959097,0.32682903298421906
578,0.5218264759468056,0.3267601973830977
579,0.379885970305389,0.32536635457814106
580,0.2773778250134339,0.326345794122113
581,0.34087658508043245,0.32764722711947153
582,0.2852174633245063,0.32807492450478504
583,0.35501575737243074,0.3284139506553554
584,0.4275152820557186,0.32804716341722745
585,0.31332787342473595,0.3278204174761892
586,0.17612961621249412,0.3281576464501691
587,0.528780716301042,0.32930634377442514
588,0.32972180555594927,0.3296227175691193
589,0.28078730920703016,0.3288933361155253
590,0.3132236526228846,0.32903502799346357
591,0.36284445337178817,0.3306715683932973
592,0.28863315045191207,0.32965431706412407
593,0.28823907767278084,0.3290062355681113
594,0.338098692116217,0.3296807856280754
595,0.3269349075143137,0.3300819193968854
596,0.3185670260314661,0.3300535045338419
597,0.32972180555594927,0.3307418285590372
598,0.29896684539641294,0.3308094756792029
599,0.3550651596220726,0.3316422396351287
600,0.3801132513107268,0.33271994271290306
601,0.3214199518887353,0.33334839270887545
602,0.32140398678552934,0.33296591458338043
603,0.2630510423864944,0.3311502924749847
604,0.312793172441983,0.3315374358680696
605,0.2957315048831137,0.3319467780721912
606,0.28975235298257795,0.332248051841281
607,0.35277452113552793,0.33401761775026156
608,0.2838608034552904,0.33247440338048606
609,0.3818683452017171,0.3351493758407547
610,0.3010966185233987,0.3360950737925361
611,0.3354849844508442,0.3345180509550764
612,0.2779222156084239,0.3332653822268692
613,0.28894488929422757,0.3322706958287368
614,0.3561850223102423,0.3319962165930812
615,0.291729606307274,0.33177908103526693
616,0.35036042881725,0.33172973872251127
617,0.3326561785278751,0.33199175868334996
618,0.3742940357670671,0.331443310732701
619,0.3210143855573889,0.33133527075500585
620,0.29773019490048797,0.33245315367606715
621,0.48149579715602464,0.33350478360230396
622,0.3212297916280338,0.3339800222150295
623,0.2985231672826364,0.33309142985160545
624,0.30972387931795153,0.33219203945875264
625,0.32972180555594927,0.33187881771542566
626,0.3182413390380501,0.3317773440976097
627,0.3441105805413734,0.33295022857282497
628,0.26375289806641156,0.3354537079116013
629,0.40545036432771864,0.3345565059601824
630,0.3669345486982647,0.33308777006700296
631,0.4091886305541873,0.33598821194063655
632,0.3520169898890336,0.33540420280868566
633,0.29645053047426956,0.3351899120146815
634,0.32413360689881987,0.33525320132919384
635,0.34371037528627957,0.3336561527637255
636,0.34087658508043245,0.3313598389224119
637,0.3269402841664838,0.33067814595451633
638,0.3464216733575646,0.33134538206800446
639,0.31031356175830277,0.3324699847865269
640,0.324151598523601,0.334234381790382
